CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Khatgal	HTM	Khatgal	HTM
Khmelnytskyi	HMJ	International	HMJ
Khovd	HVD	Khovd	HVD
Khujirt	HJT	Khujirt	HJT
Killeen/Fort Hood	ILE	Hood AAF	HLR
Komako	HOC	Komako	HOC
Korhogo	HGO	Korhogo	HGO
La Herrera	HRR	La Herrera	HRR
Lajamanu	HOK	Hooker Creek	HOK
Lake Havasu City	HII	Lake Havasu City	HII
Las Vegas	LAS	Henderson ExecutiveA	HSH
Liping	HZH	Liping	HZH
Mae Hong Son	HGN	Mae Hong Son	HGN
Mokuleia	HDH	Dillingham	HDH
Moroni	YVA	Prince Said Ibrahim	HAH
Mount Hagen	HGU	Kagamuga	HGU
Natchez	HEZ	Adams County	HEZ
New Haven	HVN	Tweed	HVN
Ogden	OGD	Hill AFB	HIF
Orsta/Volda	HOV	Hovden	HOV
Phuket	HKT	International	HKT
Portland	PDX	Hillsboro	HIO
Quang Duc	HOO	Nhon Co	HOO
Saga	HSG	Saga	HSG
Seosan	HMY	Seosan	HMY
Shaoguan	HSC	Guitou	HSC
Shennongjia	HPG	Hongping	HPG
Shilabo	HIL	Shilabo	HIL
Sohag	HMB	International	HMB
St Helens	HLS	St Helens	HLS
Taizhou	HYN	Luqiao	HYN
Terre Haute	HUF	Intl (Hulman Field)	HUF
Three Rivers	HAI	Municipal Dr. Haines	HAI
Tokyo	TYO	Tokyo Intl (Haneda)	HND
Ulanhot	HLH	Ulanhot	HLH
Wahiawa	HHI	Wheeler AAF	HHI
Wheeling	HLG	Ohio County	HLG
White Plains	HPN	Westchester County	HPN
Whitefield	HIE	Mount Washington Rgnl	HIE
Zhayrem	HRC	Sary Su	HRC
Zhengzhou	CGO	Shangjie	HSJ
Zhoushan	HSN	Putuoshan	HSN
Agartala	IXA	Agartala	IXA
Al Asad	IQA	Air Base	IQA
Allahabad	IXD	Allahabad	IXD
Along	IXV	Along	IXV
Ambanja	IVA	Ampampamena	IVA
Aurangabad	IXU	Aurangabad	IXU
Bagdogra	IXB	Bagdogra	IXB
Bahregan	IAQ	Bahregan	IAQ
Belgaum	IXG	Sambre	IXG
Berane	IVG	Dolac	IVG
Birao	IRO	Birao	IRO
Bullhead City	IFP	Laughlin/Bullhead Intl	IFP
Cascade	ICS	Cascade	ICS
Chandigarh	IXC	Chandigarh	IXC
Chigorodo	IGO	Jaime Ortis Betancur	IGO
Chilonzuine Island	IDC	Chilonzuine Island	IDC
Chinde	INE	Chinde	INE
Chivolo	IVO	Chivolo	IVO
Cicia Island	ICI	Cicia Island	ICI
Circle	IRC	Circle City	IRC
Clarinda	ICL	Schenck Field	ICL
Del Carmen (Siargao)	IAO	Sayak	IAO
Easter Island	IPC	Mataveri Intl	IPC
Esfahan	IFN	Shahid Beheshti Intl	IFN
Foz do Iguacu	IGU	Cataratas Intl	IGU
Grangeville	IDH	Idaho County	IDH
Hesa	IFH	Hesa	IFH
Hilo	ITO	International	ITO
Houston	HOU	George Bush Intercont.	IAH
Houston	HOU	West Houston	IWS
Iamalele	IMA	Iamalele	IMA
Iasi	IAS	Iasi	IAS
Iaura	IAU	Iaura	IAU
Ibadan	IBA	Ibadan	IBA
Ibague	IBE	Perales	IBE
Ibaraki	IBR	Ibaraki	IBR
Iberia	IBP	Iberia	IBP
Ibiza	IBZ	Ibiza	IBZ
Ibo	IBO	Ibo	IBO
Iboki	IBI	Iboki	IBI
Icabaru	ICA	Icabaru	ICA
Icy Bay	ICY	Icy Bay	ICY
Ida Grove	IDG	Municipal	IDG
Idaho Falls	IDA	Regional	IDA
Idiofa	IDF	Idiofa	IDF
Idre	IDB	Idre	IDB
Iejima	IEJ	Iejima	IEJ
Iffley	IFF	Iffley	IFF
Ifuru	IFU	Ifuru	IFU
Igarka	IAA	Igarka	IAA
Igdir	IGD	Igdir	IGD
Igiugig	IGG	Igiugig	IGG
Igrim	IRM	Igrim	IRM
Iguazu	IGR	Cataratas del Iguazu	IGR
Iguela	IGE	Tchongorove	IGE
Ihosy	IHO	Ihosy	IHO
Ihu	IHU	Ihu	IHU
Ijui	IJU	J.Batista Bos Filho	IJU
Ikela	IKL	Ikela	IKL
Iki	IKI	Iki	IKI
Ilaka Atsinanana	ILK	Ilaka Atsinanana	ILK
Ilam	IIL	Ilam	IIL
Ile des Pins	ILP	Moue	ILP
Ile d'Yeu	IDY	Ile d'Yeu	IDY
Ileg	ILX	Ileg	ILX
Ilford	ILF	Ilford	ILF
Ilheus	IOS	Jorge Amado	IOS
Iliamna	ILI	Iliamna	ILI
Iligan	IGN	Maria Cristina	IGN
Illaga	ILA	Illaga	ILA
Illesheim	ILH	Illesheim	ILH
Ilo	ILQ	Ilo	ILQ
Iloilo	ILO	International	ILO
Ilorin	ILR	International	ILR
Ilu	IUL	Ilu	IUL
Imane	IMN	Imane	IMN
Imbaimadai	IMB	Imbaimadai	IMB
Immokalee	IMM	Regional	IMM
Imonda	IMD	Imonda	IMD
Imperatriz	IMP	Renato Moreira	IMP
Imperial	IML	Municipal	IML
Imperial/El Centro	IPL	Metropolitan Area	IPL
Imperial/El Centro	IPL	Imperial County	IPL
Imperial/El Centro	IPL	El Centro NAF	NJK
Impfondo	ION	Impfondo	ION
Imphal	IMF	Imphal	IMF
In Amenas	IAM	Zarzaitine	IAM
In Guezzam	INF	In Guezzam	INF
In Salah	INZ	In Salah	INZ
Inagua	IGA	Matthew Town	IGA
Inanwatan	INX	Inanwatan	INX
Indagen	IDN	Indagen	IDN
Independence	IDP	Municipal	IDP
Independence	INB	Independence	INB
Indian Springs	INS	Creech AFB	INS
Indiana	IDI	Indiana County	IDI
Indianapolis	IND	International	IND
Indigo Bay Lodge	IBL	Indigo Bay Lodge	IBL
Indore	IDR	Devi Ahilya Bai Holkar	IDR
Indulkana	IDK	Indulkana	IDK
Ine Island	IMI	Ine Island	IMI
Ingeniero Jacobacci	IGB	Ingeniero Jacobacci	IGB
Ingham	IGH	Ingham	IGH
Ingolstadt	IGS	Manching	IGS
Inhaca	IHC	Inhaca	IHC
Inhambane	INH	Inhambane	INH
Inhaminga	IMG	Inhaminga	IMG
Inisheer	INQ	Inisheer	INQ
Inishmaan	IIA	Inishmaan	IIA
Inishmore	IOR	Kilronan	IOR
Injune	INJ	Injune	INJ
Inkerman	IKP	Inkerman	IKP
Innamincka	INM	Innamincka	INM
Innisfail	IFL	Innisfail	IFL
Innsbruck	INN	Airport	INN
Inongo	INO	Inongo	INO
Inta	INA	Inta	INA
International Falls	INL	Falls International	INL
Inus	IUS	Inus	IUS
Invercargill	IVC	Invercargill	IVC
Inverell	IVR	Inverell	IVR
Inverness	INV	Airport	INV
Inverway	IVW	Inverway	IVW
Inyati	INY	Inyati	INY
Inyokern	IYK	Inyokern	IYK
Ioannina	IOA	King Pyrros	IOA
Iokea	IOK	Iokea	IOK
Ioma	IOP	Ioma	IOP
Iowa City	IOW	Municipal	IOW
Iowa Falls	IFA	Municipal	IFA
Ipatinga	IPN	Usiminas	IPN
Ipiales	IPI	San Luis	IPI
Ipiau	IPU	Ipiau	IPU
Ipil	IPE	Ipil	IPE
Ipiranga	IPG	Ipiranga	IPG
Ipoh	IPH	Sultan Azlan Shah	IPH
Ipota	IPA	Ipota	IPA
Iquique	IQQ	Diego Aracena	IQQ
Iquitos	IQT	F.Secada Vignetta	IQT
Iraan	IRB	Municipal	IRB
Iranamadu	IRU	SPB	IRU
Iranshahr	IHR	Iranshahr	IHR
Irece	IRE	Irece	IRE
Iringa	IRI	Iringa	IRI
Iriona	IRN	Iriona	IRN
Irkutsk	IKT	Irkutsk	IKT
Iron Mountain/Kingsfd.	IMT	Ford	IMT
Ironwood	IWD	Gogebic-Iron County	IWD
Isabela Island	IBB	General Villamil	IBB
Isafjordur	IFJ	Isafjordur	IFJ
Iscuande	ISD	Iscuande	ISD
Ishigaki	ISG	New Ishigaki	ISG
Ishurdi	IRD	Ishurdi	IRD
Isiro	IRP	Matari	IRP
Isisford	ISI	Isisford	ISI
Isla de Coche	ICC	A.M. Salazar Marcano	ICC
Isla Mujeres	ISJ	Isla Mujeres	ISJ
Islamabad	ISB	Benazir Bhutto Intl	ISB
Islay	ILY	Islay	ILY
Isle of Man	IOM	Ronaldsway	IOM
Isles of Scilly	ISC	Metropolitan Area	ISC
Isles of Scilly	ISC	St Mary's	ISC
Islip	ISP	Long Island MacArthur	ISP
Isparta	ISE	Suleyman Demirel	ISE
Istanbul	IST	Metropolitan Area	IST
Istanbul	IST	Ataturk	IST
Istanbul	IST	Sabiha Gokcen	SAW
Itabuna	ITN	Itabuna	ITN
Itacoatiara	ITA	Itacoatiara	ITA
Itaituba	ITB	Itaituba	ITB
Itambacuri	ITI	Fazenda Americana	ITI
Itaperuna	ITP	Itaperuna	ITP
Itaqui	ITQ	Itaqui	ITQ
Ithaca	ITH	Tompkins Regional	ITH
Itokama	ITK	Itokama	ITK
Itubera	ITE	Itubera	ITE
Itumbiara	ITR	F.Vilela do Amaral	ITR
Iturup Island	ITU	Burevestnik AFB	BVV
Iturup Island	ITU	Iturup	ITU
Ivalo	IVL	Ivalo	IVL
Ivano-Frankivsk	IFO	International	IFO
Ivanovo	IWA	Yuzhny	IWA
Iwakuni	IWK	Iwakuni	IWK
Iwoto (Iwo Jima)	IWO	Iwoto (Iwo Jima)	IWO
Ixtepec	IZT	Ixtepec	IZT
Izhevsk	IJK	Izhevsk	IJK
Izmir	IZM	Adnan Menderes	ADB
Izmir	IZM	Cigli AB	IGL
Izmir	IZM	Metropolitan Area	IZM
Izumo	IZO	Izumo	IZO
Jacksonville	IJX	Municipal	IJX
Jammu	IXJ	Satwari	IXJ
Jamshedpur	IXW	Sonari	IXW
Juiz de Fora	JDF	Presidente I. Franco	IZA
Kailashahar	IXH	Kailashahar	IXH
Kamalpur	IXQ	Kamalpur	IXQ
Kandla	IXY	Kandla	IXY
Kankakee	IKK	Greater Kankakee	IKK
Keshod	IXK	Keshod	IXK
Khowai	IXN	Khowai	IXN
Kiana	IAN	Bob Baker Memorial	IAN
Kiev	IEV	Metropolitan Area	IEV
Kiev	IEV	Zhuliany Intl	IEV
Kiev	IEV	Boryspil Intl	KBP
Kilaguni	ILU	Kilaguni	ILU
Killeen/Fort Hood	ILE	Regional/R.Gray AAF	GRK
Killeen/Fort Hood	ILE	Hood AAF	HLR
Killeen/Fort Hood	ILE	Metropolitan Area	ILE
Killeen/Fort Hood	ILE	Skylark Field	ILE
Kingman	IGM	Kingman	IGM
Kinston	ISO	Regional Jetport	ISO
Kirakira	IRA	Kirakira	IRA
Kirksville	IRK	Regional	IRK
La Rioja	IRJ	Captain V.A. Almonacid	IRJ
Leh	IXL	Kushok Bakula Rimpoche	IXL
Lilabari	IXI	Lilabari	IXI
Lleida	ILD	Alguaire	ILD
Lockhart River	IRG	Lockhart River	IRG
Madurai	IXM	Madurai	IXM
Mangalore	IXE	Mangalore	IXE
Manistique	ISQ	Schoolcraft County	ISQ
Masuda	IWJ	Iwami	IWJ
Mount Isa	ISA	Mount Isa	ISA
Nasik	ISK	Ozar	ISK
Nauru Island	INU	International	INU
Nazran	IGT	Sleptsovskaya	IGT
Niagara Falls	IAG	International	IAG
Nieuw Nickerie	ICK	Majoor Henry Fernandes	ICK
Nikolski	IKO	Air Station	IKO
Nis	INI	Konstantin Veliki	INI
Nissan Island	IIS	Nissan Island	IIS
Niue Island	IUE	International	IUE
Orlando	ORL	Kissimmee Gateway	ISM
Osaka	OSA	Osaka Intl (Itami)	ITM
Pasighat	IXT	Pasighat	IXT
Pathankot	IXP	Pathankot	IXP
Port Blair	IXZ	Veer Savarkar Intl	IXZ
Qiemo	IQM	Qiemo	IQM
Qingyang	IQN	Qingyang	IQN
Qishn	IHN	Qishn	IHN
Ranchi	IXR	Birsa Munda	IXR
Riesa	IES	Goehlis	IES
Santa Isabel do Morro	IDO	Santa Isabel Do Morro	IDO
Santa Isabel Rio Negro	IRZ	Tapuruquara	IRZ
Seoul	SEL	Incheon International	ICN
Sicogon Island	ICO	Sicogon Island	ICO
Silchar	IXS	Kumbhirgram	IXS
Simikot	IMK	Simikot	IMK
Sturgis	IRS	Kirsch Municipal	IRS
Sulaymaniyah	ISU	International	ISU
Tamchy	IKU	Issyk-Kul	IKU
Tehran	THR	Imam Khomeini Intl	IKA
Tiksi	IKS	Tiksi	IKS
Viveros Island	IVI	Viveros Island	IVI
Washington	WAS	Dulles Intl	IAD
Wichita	ICT	Beech Factory Apt	BEC
Wichita	ICT	Cessna Aircraft Field	CEA
Wichita	ICT	McConnell AFB	IAB
Wichita	ICT	Metropolitan Area	ICT
Wichita	ICT	Dwight D. Eisenhower	ICT
Wilkesboro	IKB	Wilkes County	IKB
Williamsport	IPT	Regional	IPT
Williston	ISN	Sloulin Field Intl	ISN
Willmar	ILL	Municipal	ILL
Wilmington	ILG	New Castle	ILG
Wilmington	ILM	International	ILM
Wilmington	ILN	Air Park	ILN
Wink	INK	Winkler County	INK
Winslow	INW	Lindbergh Regional	INW
Winston-Salem	INT	Smith Reynolds	INT
Wiscasset	ISS	Wiscasset	ISS
Wisconsin Rapids	ISW	South Wood County	ISW
Yaroslavl	IAR	Tunoshna	IAR
Yinchuan	INC	Hedong	INC
Zemio	IMO	Zemio	IMO
Zielona Gora	IEG	Babimost	IEG
Zilina	ILZ	Zilina	ILZ
Aasiaat	JEG	Aasiaat	JEG
Ankavandra	JVA	Ankavandra	JVA
Ashtabula	JFN	Northeast Ohio Rgnl	JFN
Astypalaia Island	JTY	Astypalaia Island	JTY
Bauru	JTC	Moussa Nakhl Tobias	JTC
Bethel	BET	Sea Plane Base	JBT
Chios	JKH	Omiros	JKH
Chizhou	JUH	Jiuhuashan	JUH
Chungju	JWO	Jungwon AB	JWO
Cooper Landing	JLA	Quartz Creek	JLA
Djibouti	JIB	Ambouli Intl	JIB
Duqm	DQM	Jaaluni	JNJ
Fort MacKay	HZP	Albian	JHL
Hope Bay	UZM	Doris Lake Ice A/P	JOJ
Ikaria Island	JIK	Ikaria Island	JIK
Ilulissat	JAV	Ilulissat	JAV
Jabalpur	JLR	Jabalpur	JLR
Jabiru	JAB	Jabiru	JAB
Jabot Island	JAT	Jabot Island	JAT
Jacareacanga	JCR	Jacareacanga	JCR
Jackson	JAC	Jackson Hole	JAC
Jackson	JAN	Hawkins Field	HKS
Jackson	JAN	Metropolitan Area	JAN
Jackson	JAN	Medgar W. Evers Intl	JAN
Jackson	JXN	Jackson County	JXN
Jacksonville	JAX	Executive (Craig)	CRG
Jacksonville	JAX	Metropolitan Area	JAX
Jacksonville	JAX	International	JAX
Jacksonville	JAX	Whitehouse NOLF	NEN
Jacksonville	JAX	NAS (Towers Field)	NIP
Jacksonville	JAX	Cecil	VQQ
Jacksonville	JKV	Cherokee County	JKV
Jacmel	JAK	Jacmel	JAK
Jacobabad	JAG	Jacobabad	JAG
Jacobina	JCM	Jacobina	JCM
Jacquinot Bay	JAQ	Jacquinot Bay	JAQ
Jaen	JAE	Aeropuerto de Shumba	JAE
Jaffna	JAF	Kankesanturai	JAF
Jagdalpur	JGB	Jagdalpur	JGB
Jaguaruna	JJG	Humberto Bortoluzzi	JJG
Jahrom	JAR	Jahrom	JAR
Jaipur	JAI	International	JAI
Jaisalmer	JSA	Jaisalmer	JSA
Jajao	JJA	Jajao	JJA
Jakarta	JKT	Soekarno-Hatta Intl	CGK
Jakarta	JKT	Halim Perdanakusuma	HLP
Jakarta	JKT	Metropolitan Area	JKT
Jalalabad	JAA	Jalalabad	JAA
Jalapa	JAL	El Lencero	JAL
Jales	JLS	Jales	JLS
Jamba	JMB	Jamba	JMB
Jambol	JAM	Bezmer	JAM
Jamestown	JHW	Chautaqua County	JHW
Jamestown	JMS	Regional	JMS
Jamnagar	JGA	Govardhanpur	JGA
Janakpur	JKR	Janakpur	JKR
Janesville	JVL	Southern Wisconsin Rgn	JVL
Januaria	JNA	Januaria	JNA
Jaque	JQE	Jaque	JQE
Jasper	JAS	Jasper County-Bell Fld	JAS
Jatai	JTI	Jatai	JTI
Jauja	JAU	Francisco Carle	JAU
Jeddah	JED	King Abdulaziz Intl	JED
Jefferson City	JEF	Memorial	JEF
Jeh Island	JEJ	Jeh Island	JEJ
Jember	JBB	Noto Hadinegoro	JBB
Jeongseok	JDG	Jeongseok	JDG
Jequie	JEQ	Jequie	JEQ
Jeremie	JEE	Jeremie	JEE
Jersey	JER	Jersey	JER
Jerusalem	JRS	Jerusalem	JRS
Jessore	JSR	Jessore	JSR
Jiagedaqi	JGD	Jiagedaqi	JGD
Jiamusi	JMU	Dongjiao	JMU
Ji'an	JGS	Jinggangshan	JGS
Jiansanjiang	JSJ	Jiansanjiang	JSJ
Jiayuguan	JGN	Jiayuguan	JGN
Jijiga	JIJ	Jijiga	JIJ
Jilin	JIL	Ertaizi	JIL
Jimma	JIM	Aba Segud	JIM
Jinchang	JIC	Jinchuan	JIC
Jingdezhen	JDZ	Luojia	JDZ
Jinghong	JHG	Xishuangbanna Gasa Int	JHG
Jining	JNG	Qufu	JNG
Jinja	JIN	Jinja	JIN
Jinzhou	JNZ	Jinzhouwan	JNZ
Ji-Parana	JPR	Jose Coleto	JPR
Jipijapa	JIP	Jipijapa	JIP
Jiri	JIR	Jiri	JIR
Jiroft	JYR	Jiroft	JYR
Jiujiang	JIU	Lushan	JIU
Jiuzhaigou	JZH	Jiuzhai Huanglong	JZH
Jiwani	JIW	Jiwani	JIW
Jixi	JXA	Xingkaihu	JXA
Joacaba	JCB	Santa Terezinha	JCB
Joao Pessoa	JPA	Castro Pinto Intl	JPA
Jodhpur	JDH	Jodhpur	JDH
Joensuu	JOE	Joensuu	JOE
Johannesburg	JNB	Grand Central	GCJ
Johannesburg	JNB	Lanseria International	HLA
Johannesburg	JNB	Metropolitan Area	JNB
Johannesburg	JNB	O.R. Tambo Int'l	JNB
Johannesburg	JNB	Rand	QRA
John Day	JDA	Grant County Regional	JDA
Johnson City	JCY	LBJ Ranch	JCY
Johnstown	JST	John Murtha-Cambria Co	JST
Johor Bahru	JHB	Senai Intl	JHB
Joinville	JOI	Lauro Carneiro Loyola	JOI
Joliet	JOT	Regional	JOT
Jolo	JOL	Jolo	JOL
Jomsom	JMO	Jomsom	JMO
Jonesboro	JBR	Municipal	JBR
Jonkoping	JKG	Jonkoping	JKG
Joplin	JLN	Regional	JLN
Jordan	JDN	Jordan	JDN
Jorhat	JRH	Rowriah	JRH
Jos	JOS	Yakubu Gowon	JOS
Jose de San Martin	JSM	Jose de San Martin	JSM
Josephstaal	JOP	Josephstaal	JOP
Juanjui	JJI	Juanjui	JJI
Juara	JUA	I. Luiz do Nascimento	JUA
Juazeiro do Norte	JDO	O. Bezerra de Menezes	JDO
Juba	JUB	Juba	JUB
Juina	JIA	Juina	JIA
Juist	JUI	Juist	JUI
Juiz de Fora	JDF	Presidente I. Franco	IZA
Juiz de Fora	JDF	Francisco de Assis	JDF
Jujuy	JUJ	Gobernador H. Guzman	JUJ
Julia Creek	JCK	Julia Creek	JCK
Juliaca	JUL	Inco Mnco Capac Intl	JUL
Jumla	JUM	Jumla	JUM
Junction	JCT	Kimble County	JCT
Jundah	JUN	Jundah	JUN
Juneau	JNU	International	JNU
Junin	JNI	Junin	JNI
Jurado	JUO	Jurado	JUO
Jurien Bay	JUR	Jurien Bay	JUR
Juruena	JRN	Juruena	JRN
Juticalpa	JUT	Juticalpa	JUT
Jwaneng	JWA	Jwaneng	JWA
Jyvaskyla	JYV	Jyvaskyla	JYV
Kalymnos Island	JKL	Kalymnos Island	JKL
Kansas City	MKC	New Century Aircenter	JCI
Kapalua	JHM	Kapalua	JHM
Kapolei	JRF	Kalaeloa	JRF
Kilimanjaro	JRO	International	JRO
Lower Zambezi Nat.Park	RYL	Jeki	JEK
Maniitsoq	JSU	Maniitsoq	JSU
Manville	JVI	Central Jersey Rgnl	JVI
Meru-Kinna	JJM	Mulika Lodge	JJM
Mykonos	JMK	Mykonos	JMK
Naxos	JNX	Naxos	JNX
New York	NYC	John F Kennedy Intl	JFK
Njombe	JOM	Njombe	JOM
Paamiut	JFR	Paamiut	JFR
Perth	PER	Jandakot	JAD
Port Saint John's	JOH	Port Saint John's	JOH
Puntarenas	JAP	Chacarita	JAP
Qaarsut	JQA	Qaarsut	JQA
Qasigiannguit	JCH	Heliport	JCH
Qianjiang	JIQ	Wulingshan	JIQ
Quanzhou	JJN	Jinjiang	JJN
Quzhou	JUZ	Quzhou	JUZ
Santo Domingo	SDQ	Dr.Joaquin Balaguer	JBQ
Sao Joao del Rei	JDR	O. de Almeida Neves	JDR
Sisimiut	JHS	Sisimiut	JHS
Siteia	JSH	Siteia	JSH
Skiathos	JSI	Alex. Papadiamantis	JSI
Syros Island	JSY	Dimitrios Vikelas	JSY
Thira	JTR	Santorini	JTR
Tiakur	JIO	Jos Orno Imsula	JIO
Upernavik	JUV	Upernavik	JUV
Yogyakarta	JOG	Adisutjipto	JOG
Yoshkar-Ola	JOK	Yoshkar-Ola	JOK
Zanjan	JWN	Zanjan	JWN
Akiachak	KKI	Akiachak	KKI
Akutan	KQA	Akutan	KQA
Ayamaru	KBX	Kambuaya	KBX
Bell Island	KBE	Hot Springs SPB	KBE
Birch Creek	KBC	Birch Creek	KBC
Bo	KBS	Bo	KBS
Brevig Mission	KTS	Brevig Mission	KTS
Burqin	KJI	Kanas	KJI
Capanda	KNP	Capanda	KNP
Chernofski Harbor	KCN	Sea Plane Base	KCN
Chignik	KCL	Chignik Bay SPB	KBW
Chignik	KCL	Chignik Airport	KCG
Chignik	KCL	Metropolitan Area	KCL
Chignik	KCL	Chignik Lagoon	KCL
Chignik	KCL	Chignik Lake	KCQ
Chisinau	KIV	International	KIV
Cloudbreak	KFE	Fortescue Dave Forrest	KFE
Coffman Cove	KCC	Sea Plane Base	KCC
Collinsville	KCE	Collinsville	KCE
Colombo	CMB	Kelani-Peliyagoda SPB	KEZ
Colorado Creek	KCR	Colorado Creek	KCR
Cyangugu	KME	Kamembe	KME
Ekuk	KKU	Ekuk	KKU
Ekwok	KEK	Ekwok	KEK
False Pass	KFP	False Pass	KFP
Gangneung	KAG	Air Base	KAG
Ganja	KVD	Ganja	KVD
Ganzhou	KOW	Huangjin	KOW
Glacier Creek	KGZ	Glacier Creek	KGZ
Grayling	KGX	Grayling	KGX
Guilin	KWL	Liangjiang Intl	KWL
Guiyang	KWE	Longdongbao Intl	KWE
Gunsan	KUV	Gunsan	KUV
Gwangju	KWJ	Gwangju	KWJ
Halli	KEV	Halli	KEV
Huang Ping	KJH	Kai Li	KJH
Ivanof Bay	KIB	Sea Plane Base	KIB
Jackpot	KPT	Hayden Field	KPT
Kaadedhdhoo Island	KDM	Kaadedhdhoo Island	KDM
Kabala	KBA	Kabala	KBA
Kabalega Falls	KBG	Kabalega Falls	KBG
Kabalo	KBO	Kabalo	KBO
Kaben Island	KBT	Kaben Island	KBT
Kabinda	KBN	Tunta	KBN
Kabul	KBL	International	KBL
Kabwum	KBM	Kabwum	KBM
Kadanwari	KCF	Thar	KCF
Kadavu Island	KDV	Vunisea	KDV
Kadhdhoo Island	KDO	Kadhdhoo Island	KDO
Kadugli	KDX	Kadugli	KDX
Kaduna	KAD	Kaduna	KAD
Kaedi	KED	Kaedi	KED
Kaele	KLE	Kaele	KLE
Kaghau Island	KGE	Kaghau Island	KGE
Kagi	KGW	Kagi	KGW
Kagoshima	KOJ	Kagoshima	KOJ
Kahramanmaras	KCM	Kahramanmaras	KCM
Kaiapit	KIA	Kaiapit	KIA
Kaieteur	KAI	Kaieteur	KAI
Kaikohe	KKO	Kaikohe	KKO
Kaikoura	KBZ	Kaikoura	KBZ
Kaintiba	KZF	Kaintiba	KZF
Kaitaia	KAT	Kaitaia	KAT
Kajaani	KAJ	Kajaani	KAJ
Kake	KAE	Sea Plane Base	KAE
Kakoro	KOR	Kakoro	KOR
Kalabo	KLB	Kalabo	KLB
Kalakaket Creek	KKK	Air Station	KKK
Kalaleh	KLM	Kalaleh	KLM
Kalamata	KLX	Kalamata	KLX
Kalbarri	KAX	Kalbarri	KAX
Kalemyo	KMV	Kalemyo	KMV
Kalgoorlie-Boulder	KGI	Kalgoorlie-Boulder	KGI
Kalibo	KLO	International	KLO
Kalima	KLY	Kalima	KLY
Kaliningrad	KGD	Khrabrovo	KGD
Kalkgurung	KFG	Kalkgurung	KFG
Kalmar	KLR	Kalmar	KLR
Kalokol	KLK	Fergusons Gulf	KLK
Kalpowar	KPP	Kalpowar	KPP
Kalskag	KLG	Kalskag	KLG
Kaltag	KAL	Kaltag	KAL
Kaluga	KLF	Grabtsevo	KLF
Kamaran Downs	KDS	Kamaran Downs	KDS
Kamaran Island	KAM	Kamaran Island	KAM
Kamarang	KAR	Kamarang	KAR
Kamarata	KTV	Kamarata	KTV
Kambalda	KDB	Kambalda	KDB
Kamberatoro	KDQ	Kamberatoro	KDQ
Kamianets-Podilskiy	KCP	Kamianets-Podilskiy	KCP
Kamileroi	KML	Kamileroi	KML
Kamina	KMF	Kamina	KMF
Kamina	KMN	Kamina-Ville	KMN
Kamiraba	KJU	Kamiraba	KJU
Kamishly	KAC	Kamishly	KAC
Kamphaeng Saen	KDT	Kamphaeng Saen	KDT
Kampong Chhnang	KZC	Kampong Chhnang	KZC
Kampot	KMT	Kampot	KMT
Kamulai	KAQ	Kamulai	KAQ
Kamur	KCD	Kamur	KCD
Kamusi	KUY	Kamusi	KUY
Kanab	KNB	Municipal	KNB
Kanabea	KEX	Kanabea	KEX
Kanainj	KNE	Kanainj	KNE
Kananga	KGA	Kananga	KGA
Kanavayen	KAV	Kanavayen	KAV
Kandahar	KDH	International	KDH
Kandep	KDP	Kandep	KDP
Kandi	KDC	Kandi	KDC
Kandrian	KDR	Kandrian	KDR
Kandy	KDW	Victoria Reservoir SPB	KDW
Kandy	KDW	Polgolla Reservoir SPB	KDZ
Kangan	KNR	Jam	KNR
Kangding	KGT	Kangding	KGT
Kaniama	KNM	Kaniama	KNM
Kankan	KNN	Diankana	KNN
Kano	KAN	Mallam Aminu Kano Intl	KAN
Kanpur	KNU	Kanpur	KNU
Kaohsiung	KHH	International	KHH
Kaolack	KLC	Kaolack	KLC
Kaoma	KMZ	Kaoma	KMZ
Kapal	KPL	Kapal	KPL
Kapanga	KAP	Kapanga	KAP
Kapit	KPI	Kapit	KPI
Kar	KAK	Kar	KAK
Karachi	KHI	Jinnah Intl	KHI
Karaganda	KGF	Sary-Arka	KGF
Karamay	KRY	Airport	KRY
Karanambo	KRM	Karanambo	KRM
Kararra	KQR	Kararra	KQR
Karasabai	KRG	Karasabai	KRG
Karasburg	KAS	Karasburg	KAS
Karato	KAF	Karato	KAF
Karawari	KRJ	Karawari	KRJ
Kardla	KDL	Kardla	KDL
Kariba	KAB	Kariba	KAB
Karimui	KMR	Karimui	KMR
Karimunjawa	KWB	Dewadaru	KWB
Karkar Island	KRX	Karkar Island	KRX
Karlovy Vary	KLV	International	KLV
Karlskoga	KSK	Karlskoga	KSK
Karlstad	KSD	Karlstad	KSD
Karluk	KYK	Karluk	KYK
Karluk Lake	KKL	Sea Plane Base	KKL
Karonga	KGJ	Karonga	KGJ
Karoola	KXR	Karoola	KXR
Karratha	KTA	Karratha	KTA
Kars	KSY	Kars	KSY
Karshi	KSQ	Khanabad	KSQ
Karubaga	KBF	Karubaga	KBF
Karumba	KRB	Karumba	KRB
Karup	KRP	Karup	KRP
Kasaan	KXA	Sea Plane Base	KXA
Kasama	KAA	Kasama	KAA
Kasanombe	KSB	Kasanombe	KSB
Kasenga	KEC	Kasenga	KEC
Kasese	KSE	Kasese	KSE
Kashi	KHG	Kashi	KHG
Kasigluk	KUK	Kasigluk	KUK
Kasikasima	KCB	Tepoe	KCB
